NAME	NES_6H	FDR_6H	NES_24H	FDR_24H
GOBP_GLUCOCORTICOID_METABOLIC_PROCESS	0.60514784	1.0	0.8199277	0.88708705
GOBP_PROTEIN_ACTIVATION_CASCADE	0.60439575	1.0	0.8799022	0.8432782
GOBP_CENTRIOLE_CENTRIOLE_COHESION	0.6043601	1.0	0.7308782	0.93383855
GOBP_LACTATE_BIOSYNTHETIC_PROCESS	0.60427505	1.0	-0.5881856	0.97879285
GOBP_M_PHASE	0.60421324	1.0	-0.9111048	0.8927492
GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON	0.6030681	1.0	0.5908863	0.98084366
GOBP_PYRUVATE_TRANSMEMBRANE_TRANSPORT	0.60264844	1.0	-1.2660931	0.72352976
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME	0.6018569	1.0	0.48422307	0.9960482
GOBP_RESPONSE_TO_ACTIVITY	0.6012118	1.0	0.9738265	0.75677025
GOBP_HISTONE_METHYLATION	0.60108095	1.0	-0.87406015	0.9092136
GOBP_HEXOSE_PHOSPHATE_TRANSPORT	0.6009644	1.0	1.0671905	0.6567162
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	0.5995302	1.0	0.78857154	0.90970296
GOBP_GLYCERALDEHYDE_3_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.5993824	1.0	-1.2422663	0.7392937
GOBP_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	0.5993688	1.0	1.022686	0.70312095
GOBP_PROXIMAL_TUBULE_DEVELOPMENT	0.5983837	1.0	1.3442936	0.39170703
GOBP_LYMPHOCYTE_ANERGY	0.5961382	1.0	-0.50150084	0.99288195
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	0.5960534	1.0	0.62765026	0.96932065
GOBP_PROTEIN_LOCALIZATION_TO_JUXTAPARANODE_REGION_OF_AXON	0.594871	1.0	0.6475113	0.9643216
GOBP_SEROTONIN_UPTAKE	0.5946245	1.0	1.0292536	0.6976622
GOBP_NUCLEOSOME_ORGANIZATION	0.59420806	1.0	0.70037216	0.9459417
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	0.5939262	1.0	0.6290265	0.9691077
GOBP_GLYCEROL_BIOSYNTHETIC_PROCESS	0.5933788	1.0	-1.4270095	0.671107
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.59292525	1.0	0.96498215	0.7659418
GOBP_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL	0.59223896	1.0	-0.9502342	0.87117594
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	0.5915267	1.0	-1.0998727	0.8160288
GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	0.59047323	1.0	0.61391824	0.97538686
GOBP_POSITIVE_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	0.58946884	1.0	-0.8156067	0.9255605
GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE	0.58730507	1.0	1.1430163	0.57611555
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	0.5873022	1.0	1.3003942	0.42966652
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	0.58716905	1.0	-1.3095152	0.7384171
GOBP_SERTOLI_CELL_PROLIFERATION	0.5868717	1.0	1.1881114	0.52725995
GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS	0.58566856	1.0	1.3392377	0.3961888
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_INDEPENDENT_DECAY	0.58560073	1.0	0.6620811	0.9601234
GOBP_GAMMA_AMINOBUTYRIC_ACID_METABOLIC_PROCESS	0.584439	1.0	0.9227241	0.8041225
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION	0.58349586	1.0	0.5605785	0.987693
GOBP_RRNA_METHYLATION	0.58262765	1.0	-1.1080705	0.81290454
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	0.58210665	1.0	0.65859616	0.96166813
GOBP_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	0.5814908	1.0	0.91938156	0.80777335
GOBP_CHOLESTEROL_STORAGE	0.5809336	1.0	0.9086437	0.81718284
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	0.58045346	1.0	-1.1567965	0.79107577
GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT	0.57985216	1.0	1.4844507	0.2723618
GOBP_NUCLEAR_PORE_ORGANIZATION	0.57830894	1.0	-0.99547225	0.8602246
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	0.57824165	1.0	0.57881415	0.9837339
GOBP_REGULATION_OF_SPROUTING_OF_INJURED_AXON	0.57759124	1.0	-0.70258445	0.95907813
GOBP_BASE_EXCISION_REPAIR_GAP_FILLING	0.57746774	1.0	-0.7333776	0.95533824
GOBP_TRANSITION_BETWEEN_FAST_AND_SLOW_FIBER	0.5772691	1.0	0.83140576	0.87892157
GOBP_HISTONE_H2A_UBIQUITINATION	0.57726234	1.0	-0.5350827	0.9881576
GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION	0.5749163	1.0	0.70639586	0.94285554
GOBP_PROTOPORPHYRINOGEN_IX_METABOLIC_PROCESS	0.5733368	1.0	0.87104845	0.8501611
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	0.57314724	1.0	0.70985425	0.9411642
GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	0.573069	1.0	-0.84996384	0.9192998
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.57243586	1.0	0.781289	0.914047
GOBP_MITOTIC_CYTOKINETIC_PROCESS	0.57238734	1.0	-0.92034006	0.88841856
GOBP_L_GLUTAMINE_IMPORT_ACROSS_PLASMA_MEMBRANE	0.5721335	1.0	1.1593422	0.5573026
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING	0.5714661	1.0	0.63397646	0.96769655
GOBP_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY	0.57104814	1.0	0.45945054	0.9984269
GOBP_DOPAMINE_BIOSYNTHETIC_PROCESS	0.57073975	1.0	0.72621423	0.93566865
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_MITOCHONDRION	0.5705082	1.0	-1.1903012	0.77128416
GOBP_PURINE_NUCLEOSIDE_CATABOLIC_PROCESS	0.570226	1.0	1.2431614	0.47645473
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	0.56959	1.0	-1.2909939	0.72607744
GOBP_SYNAPSE_PRUNING	0.5684219	1.0	0.9739121	0.7567655
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	0.5682874	1.0	1.160504	0.5567263
GOBP_TYROSINE_METABOLIC_PROCESS	0.5670962	1.0	0.7460917	0.92807114
GOBP_REGULATION_OF_SYNAPSE_PRUNING	0.56703997	1.0	0.9743155	0.756259
GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING	0.56657654	1.0	-1.5205227	0.6422958
GOBP_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	0.5663564	1.0	1.2586336	0.4615853
GOBP_DIADENOSINE_POLYPHOSPHATE_METABOLIC_PROCESS	0.566086	1.0	0.93112206	0.7968803
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	0.56576794	1.0	1.1481704	0.5726929
GOBP_ESTABLISHMENT_OF_GOLGI_LOCALIZATION	0.56564397	1.0	0.7815856	0.91403216
GOBP_POSITIVE_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY	0.5642737	1.0	0.45659378	0.9985374
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS	0.5640581	1.0	0.86782557	0.8524053
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	0.56298345	1.0	-1.1835929	0.77069545
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION	0.5626957	1.0	-0.87839884	0.90902525
GOBP_10_FORMYLTETRAHYDROFOLATE_METABOLIC_PROCESS	0.5625207	1.0	-0.97993153	0.8673337
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	0.5624193	1.0	0.95644325	0.775385
GOBP_GLYCEROL_METABOLIC_PROCESS	0.5620601	1.0	0.8114604	0.89290255
GOBP_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	0.56122506	1.0	0.5441763	0.9913213
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ASSEMBLY	0.560459	1.0	1.2362235	0.47976983
GOBP_MITOTIC_CHROMOSOME_CONDENSATION	0.558676	1.0	-1.1410077	0.8072781
GOBP_DEADENYLATION_INDEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA	0.5584436	1.0	0.602118	0.9799753
GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT	0.55701715	1.0	0.91325474	0.81224227
GOBP_CELLULAR_RESPONSE_TO_UV_C	0.55689913	1.0	0.95845664	0.77300966
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	0.55581754	1.0	0.52354723	0.99377227
GOBP_AMINO_ACID_ACTIVATION	0.5549507	1.0	-0.9859655	0.86191726
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	0.5539751	1.0	0.89697343	0.82550985
GOBP_SNORNA_LOCALIZATION	0.5539723	1.0	-1.236228	0.74345064
GOBP_NEGATIVE_REGULATION_OF_CENTRIOLE_REPLICATION	0.55295086	1.0	-0.9980867	0.85885704
GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.5523925	1.0	0.73647153	0.93125135
GOBP_REGULATION_OF_PRO_B_CELL_DIFFERENTIATION	0.5520386	1.0	0.9496309	0.78203565
GOBP_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE	0.54909986	1.0	0.5286559	0.9938791
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	0.5477198	1.0	0.5139024	0.99455464
GOBP_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING	0.546501	1.0	1.2272459	0.48911548
GOBP_NEGATIVE_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY	0.546423	1.0	0.9493678	0.7822154
GOBP_UBIQUITIN_DEPENDENT_ERAD_PATHWAY	0.5462688	1.0	-0.64549416	0.967849
GOBP_COPII_COATED_VESICLE_BUDDING	0.5431369	1.0	-0.58749044	0.97868633
GOBP_CANALICULAR_BILE_ACID_TRANSPORT	0.54298466	1.0	0.9861117	0.74432963
GOBP_ERAD_PATHWAY	0.5427263	1.0	-0.63986045	0.9686698
GOBP_MRNA_POLYADENYLATION	0.5424541	1.0	0.6494512	0.9635791
GOBP_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS	0.54203284	1.0	0.9180965	0.8085763
GOBP_PEPTIDYL_LYSINE_MONOMETHYLATION	0.5409429	1.0	0.80158705	0.90015876
GOBP_POLYADENYLATION_DEPENDENT_SNORNA_3_END_PROCESSING	0.5406188	1.0	-0.95886856	0.86615974
GOBP_ANTERIOR_HEAD_DEVELOPMENT	0.54057145	1.0	1.4018945	0.34891957
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	0.5398645	1.0	1.1183753	0.6011888
GOBP_CELLULAR_RESPONSE_TO_PH	0.53968906	1.0	1.3976821	0.35325775
GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS	0.53919935	1.0	0.8729238	0.84940237
GOBP_REGULATION_OF_TELOMERE_CAPPING	0.5382388	1.0	-0.7695149	0.94408214
GOBP_HOMOCYSTEINE_METABOLIC_PROCESS	0.5379341	1.0	0.80389726	0.89863706
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	0.5374266	1.0	-0.65877175	0.97021145
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	0.5373733	1.0	0.84348327	0.8712441
GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS	0.5368846	1.0	-0.8835809	0.9105889
GOBP_COMMON_BILE_DUCT_DEVELOPMENT	0.5365345	1.0	0.90378934	0.82081306
GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	0.5363999	1.0	-1.1820451	0.7668592
GOBP_COBALT_ION_TRANSPORT	0.53569	1.0	0.95016015	0.7820381
GOBP_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR	0.5349686	1.0	-0.6978549	0.9602848
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	0.534731	1.0	0.8409442	0.8736748
GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT	0.53439295	1.0	1.41153	0.33815405
GOBP_LYSOSOMAL_MICROAUTOPHAGY	0.53403175	1.0	0.92087907	0.8063766
GOBP_GOLGI_TO_LYSOSOME_TRANSPORT	0.5311881	1.0	1.130941	0.5873972
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	0.5308114	1.0	0.95773304	0.7737904
GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS	0.5307927	1.0	-1.0180564	0.8452444
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	0.5305199	1.0	0.9146983	0.81133723
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_CATABOLIC_PROCESS	0.53001386	1.0	1.4458282	0.31216154
GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE	0.5266326	1.0	0.8698564	0.85105157
GOBP_INTRACILIARY_TRANSPORT	0.52656084	1.0	0.97891855	0.75204265
GOBP_PROTEOGLYCAN_CATABOLIC_PROCESS	0.5264439	1.0	1.4571446	0.303433
GOBP_POSTSYNAPTIC_MEMBRANE_ASSEMBLY	0.52497977	1.0	-0.9721437	0.8627455
GOBP_REDUCTION_OF_FOOD_INTAKE_IN_RESPONSE_TO_DIETARY_EXCESS	0.5249214	1.0	-1.0522649	0.8333718
GOBP_RNA_SECONDARY_STRUCTURE_UNWINDING	0.5237188	1.0	0.7308787	0.9340137
GOBP_POSITIVE_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	0.52351826	1.0	1.1474181	0.5722371
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	0.5229244	1.0	-0.6414178	0.9690269
GOBP_SPROUTING_OF_INJURED_AXON	0.5225955	1.0	-0.71533185	0.95779145
GOBP_NUCLEAR_PORE_COMPLEX_ASSEMBLY	0.5220206	1.0	-0.9710756	0.86287475
GOBP_DIADENOSINE_POLYPHOSPHATE_CATABOLIC_PROCESS	0.519347	1.0	1.2641542	0.45608073
GOBP_DNA_DEAMINATION	0.51801366	1.0	1.0425638	0.6843506
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	0.5177539	1.0	0.75547475	0.92506063
GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS	0.51669204	1.0	-0.8105032	0.92943573
GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	0.5166145	1.0	-1.0079813	0.8531203
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	0.5147249	1.0	-0.7600425	0.9465467
GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	0.51445884	1.0	-1.0372889	0.84199494
GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	0.5128627	1.0	-0.7087929	0.9590096
GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY	0.51205724	1.0	-0.83030665	0.9206964
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	0.51204556	1.0	0.7580965	0.9239406
GOBP_VESICLE_MEDIATED_CHOLESTEROL_TRANSPORT	0.5120185	1.0	0.9142335	0.81112844
GOBP_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.51117027	1.0	0.7370086	0.93101394
GOBP_GOLGI_TO_VACUOLE_TRANSPORT	0.50955445	1.0	0.866411	0.8538081
GOBP_NEGATIVE_REGULATION_OF_TUBULIN_DEACETYLATION	0.5084969	1.0	0.6361917	0.9677323
GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT	0.50795954	1.0	0.9159105	0.80997956
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	0.50748324	1.0	0.970338	0.76029164
GOBP_SENSORY_PERCEPTION_OF_SWEET_TASTE	0.50704145	1.0	0.95427746	0.7778993
GOBP_MEIOTIC_CHROMOSOME_CONDENSATION	0.50641674	1.0	-0.8049073	0.9321375
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	0.5057388	1.0	-0.8473651	0.9206919
GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	0.50516844	1.0	-1.2204182	0.7488494
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	0.50384897	1.0	-1.090196	0.8173947
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	0.503521	1.0	-0.57832193	0.9832107
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM	0.5032096	1.0	1.195653	0.519773
GOBP_SERINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	0.5028956	1.0	0.6170811	0.9738031
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION	0.50171185	1.0	0.99000096	0.7398357
GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	0.50151026	1.0	0.49565527	0.9946718
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	0.5014315	1.0	-1.3427585	0.71569544
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	0.5009646	1.0	1.1134611	0.6066867
GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	0.50001186	1.0	-0.8429778	0.92129725
GOBP_MEIOTIC_SPINDLE_ASSEMBLY	0.49959362	1.0	-1.4171648	0.6787845
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	0.49908036	1.0	0.9489685	0.7824888
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	0.4987359	1.0	-0.57392615	0.9830961
GOBP_TRANSCRIPTION_ELONGATION_COUPLED_CHROMATIN_REMODELING	0.4972987	1.0	-0.8398431	0.9190334
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	0.49713573	1.0	1.0730289	0.65014946
GOBP_DECIDUALIZATION	0.4958453	1.0	0.6697883	0.9567947
GOBP_MEMBRANE_RAFT_LOCALIZATION	0.49574327	1.0	1.3059362	0.42736125
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	0.4957224	1.0	-0.55726343	0.9874624
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DEVELOPMENT	0.4952746	1.0	1.3122697	0.4215189
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	0.49518338	1.0	1.3200262	0.4124975
GOBP_LACTATE_METABOLIC_PROCESS	0.4950205	1.0	-0.9292066	0.88031536
GOBP_WYBUTOSINE_METABOLIC_PROCESS	0.4942179	1.0	0.7178687	0.9379259
GOBP_GOLGI_TO_ENDOSOME_TRANSPORT	0.49417037	1.0	1.0771269	0.64676243
GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_MEMBRANE	0.49386606	1.0	0.7159238	0.93869144
GOBP_POSITIVE_REGULATION_OF_SUPEROXIDE_DISMUTASE_ACTIVITY	0.49102378	1.0	0.7577663	0.92397726
GOBP_ISOLEUCINE_CATABOLIC_PROCESS	0.49042863	1.0	-1.2537401	0.73184264
GOBP_MRNA_ALTERNATIVE_POLYADENYLATION	0.49020612	1.0	0.9272309	0.7985028
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS	0.48938403	1.0	-1.2118092	0.750781
GOBP_REGULATION_OF_DENSE_CORE_GRANULE_TRANSPORT	0.48839623	1.0	0.7945324	0.9052936
GOBP_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	0.48797098	1.0	0.8108449	0.8935794
GOBP_POSITIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	0.48661345	1.0	0.6727148	0.9574449
GOBP_HEPARIN_BIOSYNTHETIC_PROCESS	0.4864083	1.0	0.5535988	0.98929626
GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS	0.4857329	1.0	-1.2917238	0.73042786
GOBP_PYRIMIDINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS	0.48195282	1.0	0.535991	0.99231327
GOBP_TRNA_5_END_PROCESSING	0.48192742	1.0	-1.3084245	0.732857
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	0.4814561	1.0	-1.0241014	0.84556156
GOBP_REGULATION_OF_CAVEOLIN_MEDIATED_ENDOCYTOSIS	0.48082808	1.0	-0.5696099	0.9834129
GOBP_PROLINE_BIOSYNTHETIC_PROCESS	0.48071766	1.0	-1.641895	0.48885933
GOBP_POSITIVE_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	0.47971994	1.0	1.0058184	0.72506255
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	0.4797063	1.0	-1.0252373	0.8453074
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	0.4795891	1.0	0.84505945	0.8699145
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	0.47905794	1.0	-0.5131562	0.9908614
GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE	0.47826448	1.0	1.0010337	0.72890353
GOBP_REGULATION_OF_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	0.47799525	1.0	0.44591653	0.99939495
GOBP_SNRNA_TRANSPORT	0.4763902	1.0	-0.81908214	0.9249212
GOBP_INTRACELLULAR_POTASSIUM_ION_HOMEOSTASIS	0.47461137	1.0	-0.7148263	0.95781165
GOBP_MITOCHONDRIAL_TRANSLATION	0.4742547	1.0	-1.6982492	0.37494805
GOBP_NEGATIVE_REGULATION_OF_ERAD_PATHWAY	0.47411326	1.0	0.96526647	0.765878
GOBP_ACTIN_FILAMENT_SEVERING	0.47272825	1.0	1.2317111	0.4841728
GOBP_RIG_I_SIGNALING_PATHWAY	0.47139025	1.0	-0.6918324	0.9605379
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER	0.4712846	1.0	-0.5570024	0.9870631
GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	0.46944228	1.0	-0.8252565	0.92540807
GOBP_NON_LYTIC_VIRAL_RELEASE	0.46915764	1.0	-1.2580501	0.7264717
GOBP_METHIONINE_METABOLIC_PROCESS	0.4685142	1.0	0.6853701	0.9522681
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_SINGLE_STRAND_ANNEALING	0.46558344	1.0	0.59343046	0.98106664
GOBP_REGULATION_OF_RNA_BINDING	0.4645511	1.0	-1.2974054	0.7291772
GOBP_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS	0.46405977	1.0	-1.0478363	0.83659744
GOBP_CENTROSOME_DUPLICATION	0.46153155	1.0	-0.9703759	0.8621878
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION	0.4608431	1.0	0.65218395	0.9632694
GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT_OF_NEUROTRANSMITTER_RECEPTOR_COMPLEX	0.46054128	1.0	1.3908836	0.35607475
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	0.45736507	1.0	1.0856822	0.6365837
GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.4571504	1.0	-1.5075057	0.65530854
GOBP_RNA_5_END_PROCESSING	0.45570415	1.0	-1.5173855	0.6461112
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	0.4530133	1.0	-1.1838251	0.77121294
GOBP_NEGATIVE_REGULATION_OF_SUPEROXIDE_ANION_GENERATION	0.45166215	1.0	1.0305015	0.6968952
GOBP_P_BODY_ASSEMBLY	0.45028618	1.0	-0.63444495	0.9713943
GOBP_PEPTIDE_MODIFICATION	0.4497724	1.0	0.9465586	0.78468895
GOBP_REGULATION_OF_PENTOSE_PHOSPHATE_SHUNT	0.44945714	1.0	-0.6523956	0.9669468
GOBP_DE_NOVO_PYRIMIDINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS	0.44920778	1.0	0.5747293	0.9844298
GOBP_PROTEIN_RNA_COMPLEX_DISASSEMBLY	0.44801083	1.0	-0.5486754	0.9881061
GOBP_LEARNED_VOCALIZATION_BEHAVIOR_OR_VOCAL_LEARNING	0.44767746	1.0	-0.76639813	0.94424665
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	0.44692042	1.0	0.9579007	0.7736244
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	0.44687948	1.0	-0.7524201	0.9461653
GOBP_VOCAL_LEARNING	0.44621283	1.0	-0.76715994	0.9443814
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	0.44536975	1.0	1.1137332	0.60638195
GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY	0.4449574	1.0	-1.457255	0.64046377
GOBP_VESICLE_TETHERING	0.44417286	1.0	0.8327806	0.879065
GOBP_GOLGI_VESICLE_TRANSPORT	0.4435298	1.0	0.77569574	0.9158813
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	0.44199607	1.0	-1.4251276	0.66962475
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	0.44134113	1.0	-0.62557185	0.9728306
GOBP_GALACTOSE_METABOLIC_PROCESS	0.44045508	1.0	-0.9515822	0.8704155
